id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
200769MOREL,2025-04-19,,surveillance,FIC1,CA
260393DUVAL,2025-05-04,,surveillance,FIC1,LCL
260393DUVAL,,2025-06-09,inscription,FIC3,CA
210769TOUSS,2025-05-04,,surveillance,FIC3,SOF
210769TOUSS,,2025-06-04,inscription,FIC2,SOF
250688WEBER,2025-04-30,,surveillance,FIC1,LCL
071267SALMO,2025-04-21,,surveillance,FIC3,LCL
240498AUBRY,2025-05-02,,surveillance,FIC1,LCL
120182POTTI,2025-04-23,,surveillance,FIC4,CA
120182POTTI,,2025-05-26,inscription,FIC3,SOF
200193DUVAL,2025-05-04,,surveillance,FIC1,SOF
100296CHEVA,2025-04-28,,surveillance,FIC4,LCL
201264ADAM,2025-04-28,,surveillance,FIC3,CA
201264ADAM,,2025-05-31,inscription,FIC2,LCL
220369GRÉGO,2025-04-26,,surveillance,FIC1,SOF
250278GAILL,2025-04-28,,surveillance,FIC2,SOF
250278GAILL,,2025-05-31,inscription,FIC3,LCL
061190DESCA,2025-04-26,,surveillance,FIC2,LCL
061190DESCA,,2025-05-29,inscription,FIC4,SOF
061201GOMEZ,2025-04-28,,surveillance,FIC2,LCL
220386PAUL,2025-04-27,,surveillance,FIC2,LCL
020998LE GO,2025-04-22,,surveillance,FIC3,LCL
020998LE GO,,2025-05-23,inscription,FIC1,SOF
130578BARBI,2025-04-19,,surveillance,FIC4,LCL
110199HENRY,2025-05-02,,surveillance,FIC3,SOF
110199HENRY,,2025-06-06,inscription,FIC4,SOF
290700CHEVA,2025-05-01,,surveillance,FIC1,CA
290700CHEVA,,2025-06-05,inscription,FIC2,SOF
140581JOSEP,2025-04-30,,surveillance,FIC1,SOF
271192COSTA,2025-04-27,,surveillance,FIC4,CA
271192COSTA,,2025-06-01,inscription,FIC2,SOF
030101MEYER,2025-04-20,,surveillance,FIC1,SOF
221171VIDAL,2025-05-01,,surveillance,FIC1,CA
221171VIDAL,,2025-06-06,inscription,FIC2,CA
300689GAUDI,2025-05-04,,surveillance,FIC1,CA
300689GAUDI,,2025-06-09,inscription,FIC4,LCL
180100MAURI,2025-04-25,,surveillance,FIC3,CA
180100MAURI,,2025-05-26,inscription,FIC4,CA
070793COULO,2025-04-19,,surveillance,FIC3,LCL
070793COULO,,2025-05-24,inscription,FIC2,SOF
070596FRANÇ,2025-04-23,,surveillance,FIC1,LCL
110771BARTH,2025-04-22,,surveillance,FIC2,CA
090190MARTI,2025-04-26,,surveillance,FIC1,SOF
291101DA SI,2025-05-01,,surveillance,FIC4,LCL
291101DA SI,,2025-06-02,inscription,FIC4,LCL
291176VALLÉ,2025-04-29,,surveillance,FIC3,SOF
291176VALLÉ,,2025-06-01,inscription,FIC2,LCL
210793CHEVA,2025-05-03,,surveillance,FIC1,CA
210793CHEVA,,2025-06-09,inscription,FIC4,SOF
030170CHARP,2025-04-24,,surveillance,FIC1,LCL
030170CHARP,,2025-05-30,inscription,FIC1,CA
200385MARÉC,2025-04-27,,surveillance,FIC3,LCL
200385MARÉC,,2025-06-03,inscription,FIC3,LCL
290682LOUIS,2025-04-20,,surveillance,FIC4,LCL
090189PRÉVO,2025-04-21,,surveillance,FIC3,LCL
191197POULA,2025-04-21,,surveillance,FIC4,LCL
081266ROCHE,2025-04-19,,surveillance,FIC1,CA
081266ROCHE,,2025-05-26,inscription,FIC3,SOF
120274PELTI,2025-04-25,,surveillance,FIC1,CA
120274PELTI,,2025-05-28,inscription,FIC2,CA
