id_client,date_consultation,origine_agence,canal
290379POULA,2025-06-02,CA,Web
100273RODRI,2025-06-02,CA,Téléphone
260706RICHA,2025-06-02,CA,Web
081092MAURI,2025-06-02,CA,Téléphone
171164LOISE,2025-06-02,SOF,Agence
181187CARON,2025-06-02,CA,Téléphone
140968CHRÉT,2025-06-02,SOF,Téléphone
191178WEISS,2025-06-02,LCL,Web
140379DA SI,2025-06-02,SOF,Téléphone
150701FRANÇ,2025-06-02,LCL,Agence
031094ANDRE,2025-06-02,LCL,Téléphone
010390DUHAM,2025-06-02,LCL,Web
051101LECOQ,2025-06-02,SOF,Web
210969GOMES,2025-06-02,SOF,Web
070589MOREA,2025-06-02,LCL,Web
291196PERRE,2025-06-02,CA,Téléphone
060977DENIS,2025-06-02,CA,Agence
010295ROUSS,2025-06-02,LCL,Web
240384DAVID,2025-06-02,CA,Agence
290471MERLE,2025-06-02,LCL,Téléphone
140485BLIN,2025-06-02,CA,Téléphone
310388THIER,2025-06-02,LCL,Web
011206COUTU,2025-06-02,CA,Téléphone
070270LEMAI,2025-06-02,CA,Téléphone
010193VALEN,2025-06-02,LCL,Téléphone
010275RIVIÈ,2025-06-02,SOF,Téléphone
020101RODRI,2025-06-02,LCL,Agence
211189NGUYE,2025-06-02,LCL,Agence
160693BRUN,2025-06-02,CA,Agence
220101BRIAN,2025-06-02,LCL,Web
050890PETIT,2025-06-02,CA,Téléphone
140765CHAUV,2025-06-02,LCL,Web
200190BONNI,2025-06-02,CA,Téléphone
120365TORRE,2025-06-02,LCL,Téléphone
200602COHEN,2025-06-02,LCL,Agence
061100PEREI,2025-06-02,LCL,Web
090668MASSE,2025-06-02,SOF,Téléphone
100400LAGAR,2025-06-02,LCL,Agence
080479LOUIS,2025-06-02,CA,Web
040501LANGL,2025-06-02,CA,Web
110884PERRI,2025-06-02,CA,Web
300481BERGE,2025-06-02,SOF,Web
021282LE GO,2025-06-02,LCL,Web
011272BRUNE,2025-06-02,SOF,Agence
180465LEBON,2025-06-02,LCL,Web
240202THOMA,2025-06-02,LCL,Agence
111201LAMBE,2025-06-02,LCL,Téléphone
100193REYNA,2025-06-02,LCL,Agence
111278DA CO,2025-06-02,LCL,Web
110979HOARE,2025-06-02,LCL,Agence
281070PEREZ,2025-06-02,CA,Agence
080766PELLE,2025-06-02,CA,Téléphone
210205DELAU,2025-06-02,CA,Agence
070391LAGAR,2025-06-02,SOF,Téléphone
010401GODAR,2025-06-02,SOF,Agence
181279BUISS,2025-06-02,SOF,Téléphone
080967LEMAÎ,2025-06-02,LCL,Téléphone
150569PASCA,2025-06-02,CA,Agence
081271LEGRA,2025-06-02,LCL,Agence
060880DUVAL,2025-06-02,SOF,Téléphone
210474HAMON,2025-06-02,SOF,Web
180188ALLAR,2025-06-02,SOF,Agence
270394LESAG,2025-06-02,CA,Web
020964MERCI,2025-06-02,CA,Agence
280583BOULA,2025-06-02,LCL,Agence
231195MAILL,2025-06-02,LCL,Agence
151173ROUSS,2025-06-02,CA,Web
291066PELLE,2025-06-02,LCL,Agence
231273GRENI,2025-06-02,SOF,Web
200266ROLLA,2025-06-02,LCL,Agence
260402LELEU,2025-06-02,LCL,Agence
141086GEORG,2025-06-02,CA,Téléphone
100499DIJOU,2025-06-02,SOF,Web
170786BAZIN,2025-06-02,LCL,Téléphone
010889VERDI,2025-06-02,SOF,Agence
110877PRÉVO,2025-06-02,CA,Téléphone
130693CHEVA,2025-06-02,LCL,Téléphone
190688MAILL,2025-06-02,LCL,Web
240294BARTH,2025-06-02,LCL,Agence
220674LÉVÊQ,2025-06-02,CA,Téléphone
290305LENOI,2025-06-02,CA,Agence
011284PAGES,2025-06-02,CA,Téléphone
291166DUVAL,2025-06-02,LCL,Agence
290776LOUIS,2025-06-02,CA,Agence
010801ANTOI,2025-06-02,SOF,Téléphone
070681LOMBA,2025-06-02,CA,Téléphone
080399SCHNE,2025-06-02,LCL,Agence
110602DUPUI,2025-06-02,LCL,Agence
080773CHARR,2025-06-02,SOF,Agence
180199PETIT,2025-06-02,LCL,Téléphone
300566CHAUV,2025-06-02,SOF,Téléphone
080492LEFOR,2025-06-02,SOF,Téléphone
070688MORVA,2025-06-02,SOF,Agence
040379POIRI,2025-06-02,LCL,Web
310172LESAG,2025-06-02,CA,Web
240566RAYMO,2025-06-02,CA,Téléphone
130666BOURG,2025-06-02,LCL,Téléphone
100970HOARE,2025-06-02,SOF,Téléphone
310169LÉVÊQ,2025-06-02,CA,Téléphone
230677MONNI,2025-06-02,CA,Agence
180581WEISS,2025-06-02,CA,Téléphone
020879PRUVO,2025-06-02,SOF,Web
240294BAUDR,2025-06-02,SOF,Agence
120600PASQU,2025-06-02,SOF,Téléphone
050192PERRI,2025-06-02,LCL,Web
230788ROUSS,2025-06-02,LCL,Agence
230268BOULA,2025-06-02,SOF,Web
180172FRANÇ,2025-06-02,CA,Agence
110289HEBER,2025-06-02,SOF,Agence
220276BOUCH,2025-06-02,CA,Agence
210869GAUTH,2025-06-02,CA,Web
190586MUNOZ,2025-06-02,LCL,Web
270397VERDI,2025-06-02,LCL,Agence
310866HUMBE,2025-06-02,CA,Téléphone
140503LEMAI,2025-06-02,LCL,Web
010197MATHI,2025-06-02,LCL,Téléphone
160604DESCA,2025-06-02,CA,Web
090892FAURE,2025-06-02,SOF,Téléphone
190680BUISS,2025-06-02,LCL,Agence
151079LE GA,2025-06-02,LCL,Web
120177GOSSE,2025-06-02,LCL,Agence
051070GILLE,2025-06-02,CA,Web
160180PAYET,2025-06-02,CA,Agence
100790DUPUI,2025-06-02,LCL,Agence
290395LEGRO,2025-06-02,CA,Web
041086RAMOS,2025-06-02,CA,Téléphone
051294MAILL,2025-06-02,SOF,Agence
231100HARDY,2025-06-02,SOF,Téléphone
020291GUILL,2025-06-02,LCL,Téléphone
040599BOUSQ,2025-06-02,CA,Téléphone
211078OLLIV,2025-06-02,CA,Web
021294GÉRAR,2025-06-02,CA,Web
281074LEBRU,2025-06-02,CA,Web
051199LANGL,2025-06-02,CA,Téléphone
260395ROCHE,2025-06-02,CA,Web
190596DANIE,2025-06-02,LCL,Téléphone
270704NICOL,2025-06-02,SOF,Web
100673FOUQU,2025-06-02,LCL,Téléphone
150173LAPOR,2025-06-02,LCL,Téléphone
240166COURT,2025-06-02,LCL,Web
100196FERRA,2025-06-02,SOF,Agence
