id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
010104GAUTH,2025-05-02,,surveillance,FIC3,CA
010104GAUTH,,2025-06-04,inscription,FIC4,LCL
260804PHILI,2025-04-29,,surveillance,FIC3,CA
260804PHILI,,2025-06-03,inscription,FIC3,SOF
150103MARTI,2025-04-29,,surveillance,FIC3,CA
150103MARTI,,2025-06-03,inscription,FIC3,CA
270372JOSEP,2025-05-09,,surveillance,FIC3,SOF
270372JOSEP,,2025-06-15,inscription,FIC3,CA
210678PEREZ,2025-05-12,,surveillance,FIC2,CA
090878PAUL,2025-04-28,,surveillance,FIC3,LCL
090878PAUL,,2025-06-02,inscription,FIC3,LCL
111290GEORG,2025-05-02,,surveillance,FIC1,SOF
111290GEORG,,2025-06-07,inscription,FIC2,SOF
200366BLANC,2025-04-29,,surveillance,FIC2,SOF
200366BLANC,,2025-06-05,inscription,FIC1,CA
140694CHARP,2025-05-11,,surveillance,FIC3,LCL
220370CARRE,2025-05-03,,surveillance,FIC1,CA
220370CARRE,,2025-06-06,inscription,FIC4,SOF
290581LAINE,2025-04-27,,surveillance,FIC3,CA
260798ROBER,2025-05-03,,surveillance,FIC3,LCL
151264BERGE,2025-05-11,,surveillance,FIC4,SOF
151264BERGE,,2025-06-15,inscription,FIC4,LCL
200165NICOL,2025-05-05,,surveillance,FIC1,LCL
091284MICHA,2025-05-05,,surveillance,FIC3,LCL
091284MICHA,,2025-06-11,inscription,FIC2,LCL
210506DANIE,2025-04-29,,surveillance,FIC4,LCL
130289COHEN,2025-05-01,,surveillance,FIC1,CA
110879PAUL,2025-05-09,,surveillance,FIC1,SOF
250985THOMA,2025-04-28,,surveillance,FIC4,LCL
250985THOMA,,2025-06-03,inscription,FIC3,LCL
210769GUILL,2025-05-01,,surveillance,FIC1,LCL
240481VALLE,2025-05-09,,surveillance,FIC4,LCL
240481VALLE,,2025-06-11,inscription,FIC3,LCL
241192RENAU,2025-05-11,,surveillance,FIC4,SOF
241192RENAU,,2025-06-15,inscription,FIC4,CA
121276LEBLA,2025-05-08,,surveillance,FIC3,LCL
121276LEBLA,,2025-06-11,inscription,FIC1,SOF
241291CARRE,2025-05-11,,surveillance,FIC2,LCL
210701ANTOI,2025-05-06,,surveillance,FIC4,CA
060864MARIO,2025-05-01,,surveillance,FIC3,CA
071285ROBER,2025-05-01,,surveillance,FIC2,CA
071285ROBER,,2025-06-05,inscription,FIC1,SOF
070702BARTH,2025-05-12,,surveillance,FIC4,SOF
070702BARTH,,2025-06-15,inscription,FIC2,SOF
041002ROLLA,2025-05-10,,surveillance,FIC4,SOF
041002ROLLA,,2025-06-10,inscription,FIC4,SOF
190177PAUL,2025-05-06,,surveillance,FIC3,LCL
190177PAUL,,2025-06-08,inscription,FIC2,LCL
170788LANGL,2025-05-07,,surveillance,FIC4,SOF
170788LANGL,,2025-06-12,inscription,FIC3,SOF
151089PETIT,2025-04-28,,surveillance,FIC1,CA
151089PETIT,,2025-06-02,inscription,FIC2,CA
071193LOMBA,2025-05-07,,surveillance,FIC4,SOF
220889BERTR,2025-05-02,,surveillance,FIC1,CA
220889BERTR,,2025-06-05,inscription,FIC3,LCL
240466VASSE,2025-05-08,,surveillance,FIC2,CA
181174BIGOT,2025-05-06,,surveillance,FIC4,SOF
040779POULA,2025-05-01,,surveillance,FIC4,SOF
040779POULA,,2025-06-03,inscription,FIC4,LCL
091298JACQU,2025-04-30,,surveillance,FIC2,LCL
270280NORMA,2025-05-02,,surveillance,FIC4,SOF
051081SEGUI,2025-05-10,,surveillance,FIC3,SOF
070765MAURI,2025-05-10,,surveillance,FIC4,SOF
070765MAURI,,2025-06-15,inscription,FIC3,LCL
121006PIERR,2025-05-05,,surveillance,FIC2,SOF
100776COLIN,2025-05-12,,surveillance,FIC4,CA
050186CARRE,2025-04-27,,surveillance,FIC4,CA
190605CLÉME,2025-05-02,,surveillance,FIC2,LCL
110488JOLY,2025-04-30,,surveillance,FIC4,LCL
110488JOLY,,2025-05-31,inscription,FIC4,LCL
200589BERTR,2025-05-08,,surveillance,FIC1,LCL
211095JOUBE,2025-05-11,,surveillance,FIC3,SOF
211095JOUBE,,2025-06-12,inscription,FIC3,SOF
191270CORDI,2025-04-28,,surveillance,FIC2,LCL
191270CORDI,,2025-05-31,inscription,FIC4,SOF
180776DA CO,2025-05-02,,surveillance,FIC1,SOF
151086VALLE,2025-05-05,,surveillance,FIC1,LCL
170270JULIE,2025-05-01,,surveillance,FIC3,LCL
120600FERNA,2025-04-29,,surveillance,FIC2,LCL
120600FERNA,,2025-06-04,inscription,FIC1,LCL
290974FRANÇ,2025-05-06,,surveillance,FIC3,CA
121102DELAU,2025-05-07,,surveillance,FIC2,SOF
121102DELAU,,2025-06-11,inscription,FIC1,LCL
170303COHEN,2025-05-08,,surveillance,FIC1,LCL
170303COHEN,,2025-06-11,inscription,FIC1,SOF
070869BESNA,2025-05-04,,surveillance,FIC3,LCL
230992LUCAS,2025-05-01,,surveillance,FIC2,CA
120689BOUVE,2025-05-03,,surveillance,FIC3,CA
120386MOREA,2025-05-04,,surveillance,FIC3,LCL
120386MOREA,,2025-06-09,inscription,FIC2,SOF
240269BARBI,2025-05-12,,surveillance,FIC1,SOF
