id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
190492JULIE,2025-05-07,,surveillance,FIC3,SOF
080492DUPUY,2025-04-22,,surveillance,FIC3,CA
030185BERTH,2025-05-07,,surveillance,FIC3,LCL
030185BERTH,,2025-06-13,inscription,FIC4,SOF
170969COHEN,2025-05-01,,surveillance,FIC4,SOF
220871RODRI,2025-04-24,,surveillance,FIC3,LCL
220871RODRI,,2025-05-31,inscription,FIC3,LCL
120883COUTU,2025-04-22,,surveillance,FIC1,LCL
120883COUTU,,2025-05-28,inscription,FIC1,LCL
010389DUMON,2025-04-27,,surveillance,FIC2,CA
010389DUMON,,2025-06-03,inscription,FIC4,LCL
021281MONNI,2025-04-22,,surveillance,FIC4,CA
290184RODRI,2025-05-03,,surveillance,FIC3,CA
060476DA SI,2025-05-01,,surveillance,FIC2,CA
060476DA SI,,2025-06-05,inscription,FIC1,CA
060165NAVAR,2025-04-27,,surveillance,FIC1,SOF
260891GONZA,2025-04-23,,surveillance,FIC3,SOF
260891GONZA,,2025-05-28,inscription,FIC2,CA
200281DELAN,2025-04-22,,surveillance,FIC3,CA
200281DELAN,,2025-05-26,inscription,FIC4,LCL
050978FRANÇ,2025-04-24,,surveillance,FIC2,LCL
050978FRANÇ,,2025-05-31,inscription,FIC4,CA
061064GUYOT,2025-04-23,,surveillance,FIC3,CA
061064GUYOT,,2025-05-26,inscription,FIC1,CA
080791POTTI,2025-04-30,,surveillance,FIC1,LCL
220703VALEN,2025-05-06,,surveillance,FIC4,LCL
220703VALEN,,2025-06-12,inscription,FIC4,LCL
100696LUCAS,2025-04-25,,surveillance,FIC3,CA
100696LUCAS,,2025-05-31,inscription,FIC3,CA
020195TEIXE,2025-04-28,,surveillance,FIC2,SOF
280875MICHE,2025-04-29,,surveillance,FIC3,SOF
190390HERNA,2025-05-02,,surveillance,FIC4,LCL
190390HERNA,,2025-06-08,inscription,FIC3,LCL
181080CHEVA,2025-04-26,,surveillance,FIC1,CA
181080CHEVA,,2025-05-29,inscription,FIC1,LCL
080381GAUDI,2025-05-06,,surveillance,FIC1,CA
220991OLLIV,2025-04-29,,surveillance,FIC3,LCL
220991OLLIV,,2025-06-04,inscription,FIC3,CA
260703CARON,2025-05-05,,surveillance,FIC4,SOF
220692NGUYE,2025-05-02,,surveillance,FIC4,LCL
220692NGUYE,,2025-06-04,inscription,FIC4,LCL
070107LECLE,2025-04-25,,surveillance,FIC4,CA
211086ANTOI,2025-05-05,,surveillance,FIC3,LCL
211086ANTOI,,2025-06-11,inscription,FIC4,LCL
090900BENOI,2025-05-02,,surveillance,FIC4,CA
230992LEMAÎ,2025-04-26,,surveillance,FIC2,LCL
030990LECLE,2025-04-30,,surveillance,FIC2,LCL
030990LECLE,,2025-06-03,inscription,FIC3,SOF
050876FERNA,2025-04-28,,surveillance,FIC2,SOF
300969OLLIV,2025-04-29,,surveillance,FIC2,LCL
300969OLLIV,,2025-05-31,inscription,FIC2,CA
161164OLIVI,2025-04-25,,surveillance,FIC1,SOF
150404VALLÉ,2025-05-05,,surveillance,FIC1,CA
070474MAILL,2025-04-30,,surveillance,FIC1,CA
170485POIRI,2025-04-27,,surveillance,FIC4,SOF
170485POIRI,,2025-05-30,inscription,FIC3,CA
010284CHARL,2025-05-04,,surveillance,FIC1,SOF
280366DELOR,2025-04-29,,surveillance,FIC4,LCL
280366DELOR,,2025-06-04,inscription,FIC2,CA
140400MARIO,2025-04-22,,surveillance,FIC1,LCL
161090PASCA,2025-04-29,,surveillance,FIC1,CA
161090PASCA,,2025-05-30,inscription,FIC3,LCL
190966ÉTIEN,2025-04-30,,surveillance,FIC1,CA
270183LETEL,2025-04-29,,surveillance,FIC4,SOF
270183LETEL,,2025-05-30,inscription,FIC2,LCL
060279MACE,2025-05-01,,surveillance,FIC1,LCL
170986LAMY,2025-04-24,,surveillance,FIC3,CA
230103RIOU,2025-04-29,,surveillance,FIC2,CA
230103RIOU,,2025-06-05,inscription,FIC3,LCL
040799MUNOZ,2025-04-23,,surveillance,FIC1,LCL
040799MUNOZ,,2025-05-25,inscription,FIC2,LCL
180765MALLE,2025-04-25,,surveillance,FIC1,LCL
210369ADAM,2025-05-04,,surveillance,FIC3,SOF
010406LOPEZ,2025-05-01,,surveillance,FIC1,LCL
010406LOPEZ,,2025-06-03,inscription,FIC4,LCL
130492DUPUY,2025-04-24,,surveillance,FIC3,LCL
310183NAVAR,2025-04-24,,surveillance,FIC2,SOF
060390ALLAR,2025-05-07,,surveillance,FIC1,LCL
020566MACE,2025-05-01,,surveillance,FIC2,LCL
050388PERRO,2025-05-01,,surveillance,FIC2,SOF
050388PERRO,,2025-06-07,inscription,FIC1,LCL
151069CLERC,2025-04-27,,surveillance,FIC1,CA
151069CLERC,,2025-06-03,inscription,FIC2,SOF
111100MARTE,2025-05-06,,surveillance,FIC4,SOF
111100MARTE,,2025-06-08,inscription,FIC3,SOF
120684LEGEN,2025-04-22,,surveillance,FIC1,LCL
180105PARIS,2025-05-02,,surveillance,FIC2,CA
180105PARIS,,2025-06-03,inscription,FIC3,CA
241297REGNI,2025-04-24,,surveillance,FIC4,CA
241297REGNI,,2025-05-26,inscription,FIC4,CA
121271MARTE,2025-05-02,,surveillance,FIC2,SOF
121271MARTE,,2025-06-05,inscription,FIC3,LCL
141176BECKE,2025-05-04,,surveillance,FIC1,CA
141176BECKE,,2025-06-08,inscription,FIC1,SOF
120870COLAS,2025-04-27,,surveillance,FIC1,CA
120870COLAS,,2025-06-01,inscription,FIC4,CA
070765VERDI,2025-04-28,,surveillance,FIC1,SOF
070765VERDI,,2025-06-03,inscription,FIC3,SOF
160299JOURD,2025-04-23,,surveillance,FIC4,SOF
160299JOURD,,2025-05-25,inscription,FIC4,SOF
250407ROSSI,2025-05-05,,surveillance,FIC3,CA
250407ROSSI,,2025-06-08,inscription,FIC4,LCL
170579VALLÉ,2025-05-06,,surveillance,FIC4,LCL
280281VERDI,2025-04-26,,surveillance,FIC2,LCL
280281VERDI,,2025-05-31,inscription,FIC4,CA
310197VALET,2025-05-04,,surveillance,FIC4,CA
251186CHRÉT,2025-05-06,,surveillance,FIC1,LCL
251186CHRÉT,,2025-06-11,inscription,FIC1,SOF
010567DAVID,2025-04-27,,surveillance,FIC2,SOF
110483ALLAR,2025-05-05,,surveillance,FIC2,LCL
100200ROUSS,2025-05-02,,surveillance,FIC4,LCL
100200ROUSS,,2025-06-07,inscription,FIC1,LCL
080695LOPEZ,2025-05-03,,surveillance,FIC4,CA
041085MAURY,2025-04-30,,surveillance,FIC1,CA
041085MAURY,,2025-06-04,inscription,FIC1,SOF
280495FISCH,2025-04-30,,surveillance,FIC2,LCL
170580LAUNA,2025-04-23,,surveillance,FIC4,LCL
170793GAUDI,2025-05-03,,surveillance,FIC4,LCL
250703GUILB,2025-05-02,,surveillance,FIC4,SOF
230493FLEUR,2025-04-27,,surveillance,FIC1,LCL
080565LETEL,2025-04-22,,surveillance,FIC4,SOF
080565LETEL,,2025-05-23,inscription,FIC2,CA
190674PIRES,2025-04-23,,surveillance,FIC3,LCL
090882MEUNI,2025-04-25,,surveillance,FIC3,CA
171281MAILL,2025-04-22,,surveillance,FIC4,CA
210793HUET,2025-05-01,,surveillance,FIC2,CA
050302LEGRA,2025-05-04,,surveillance,FIC3,LCL
050302LEGRA,,2025-06-05,inscription,FIC2,LCL
070699BONNE,2025-05-03,,surveillance,FIC1,SOF
070699BONNE,,2025-06-06,inscription,FIC4,LCL
180101BERGE,2025-04-23,,surveillance,FIC4,CA
180101BERGE,,2025-05-29,inscription,FIC1,SOF
230904PELTI,2025-04-29,,surveillance,FIC3,CA
170882RÉMY,2025-05-02,,surveillance,FIC2,LCL
170882RÉMY,,2025-06-06,inscription,FIC2,CA
051283PICAR,2025-05-06,,surveillance,FIC4,CA
051283PICAR,,2025-06-07,inscription,FIC2,SOF
290103CARLI,2025-04-27,,surveillance,FIC1,CA
220479SAMSO,2025-04-24,,surveillance,FIC2,CA
300877ADAM,2025-04-24,,surveillance,FIC3,CA
300877ADAM,,2025-05-28,inscription,FIC3,SOF
260101MENDÈ,2025-04-28,,surveillance,FIC3,CA
050803POTIE,2025-04-25,,surveillance,FIC4,SOF
240568LEJEU,2025-05-02,,surveillance,FIC1,SOF
040303LEFOR,2025-05-02,,surveillance,FIC3,SOF
230779PAYET,2025-04-30,,surveillance,FIC2,LCL
230779PAYET,,2025-06-03,inscription,FIC4,SOF
141097LE GA,2025-04-23,,surveillance,FIC3,LCL
141097LE GA,,2025-05-28,inscription,FIC4,CA
070898GÉRAR,2025-04-25,,surveillance,FIC1,LCL
051283CARRE,2025-05-07,,surveillance,FIC3,CA
191173ROUX,2025-04-25,,surveillance,FIC4,SOF
290498MORVA,2025-04-30,,surveillance,FIC1,SOF
290498MORVA,,2025-06-03,inscription,FIC3,CA
230784BECKE,2025-05-06,,surveillance,FIC2,SOF
230784BECKE,,2025-06-11,inscription,FIC3,LCL
290394CHART,2025-04-29,,surveillance,FIC1,CA
290394CHART,,2025-06-05,inscription,FIC1,LCL
281268LE RO,2025-04-28,,surveillance,FIC2,LCL
281268LE RO,,2025-06-01,inscription,FIC1,LCL
100106LEROY,2025-05-03,,surveillance,FIC2,SOF
100106LEROY,,2025-06-06,inscription,FIC1,SOF
080767GAILL,2025-05-03,,surveillance,FIC3,CA
100396LE GA,2025-05-06,,surveillance,FIC2,LCL
150574BLANC,2025-04-26,,surveillance,FIC1,CA
181291DE OL,2025-05-03,,surveillance,FIC2,SOF
140868LECOQ,2025-05-03,,surveillance,FIC3,SOF
140868LECOQ,,2025-06-08,inscription,FIC1,CA
281167BERTI,2025-04-25,,surveillance,FIC2,LCL
281167BERTI,,2025-05-29,inscription,FIC3,LCL
270800BERNI,2025-04-25,,surveillance,FIC1,LCL
270800BERNI,,2025-06-01,inscription,FIC2,LCL
181097GARNI,2025-05-04,,surveillance,FIC1,LCL
110873NGUYE,2025-04-29,,surveillance,FIC1,SOF
090775GROND,2025-05-06,,surveillance,FIC1,CA
090775GROND,,2025-06-10,inscription,FIC4,LCL
040792BLOND,2025-04-24,,surveillance,FIC4,SOF
070198COURT,2025-04-22,,surveillance,FIC2,SOF
030477MENAR,2025-05-05,,surveillance,FIC3,CA
030477MENAR,,2025-06-10,inscription,FIC4,CA
091273BAUDR,2025-05-05,,surveillance,FIC2,CA
230791PAYET,2025-04-28,,surveillance,FIC4,CA
230791PAYET,,2025-05-31,inscription,FIC1,LCL
050780MULLE,2025-04-28,,surveillance,FIC4,LCL
050780MULLE,,2025-05-29,inscription,FIC1,SOF
070666SIMON,2025-05-07,,surveillance,FIC4,CA
120291BERTI,2025-05-04,,surveillance,FIC1,LCL
120291BERTI,,2025-06-10,inscription,FIC1,CA
060686ALLAI,2025-04-30,,surveillance,FIC2,SOF
060686ALLAI,,2025-06-05,inscription,FIC2,LCL
170471BENAR,2025-04-23,,surveillance,FIC3,SOF
170471BENAR,,2025-05-26,inscription,FIC4,LCL
241170GROS,2025-05-04,,surveillance,FIC1,SOF
240792MAURY,2025-04-26,,surveillance,FIC3,LCL
240792MAURY,,2025-05-29,inscription,FIC4,LCL
140683BAILL,2025-04-26,,surveillance,FIC3,CA
180275AUBER,2025-04-22,,surveillance,FIC2,CA
180275AUBER,,2025-05-29,inscription,FIC2,CA
211265DELMA,2025-04-27,,surveillance,FIC4,CA
130565CHARR,2025-04-26,,surveillance,FIC1,SOF
130565CHARR,,2025-05-28,inscription,FIC2,LCL
220299ROUSS,2025-04-27,,surveillance,FIC4,CA
220568JEAN,2025-05-03,,surveillance,FIC2,SOF
220568JEAN,,2025-06-04,inscription,FIC4,CA
140281RODRI,2025-04-30,,surveillance,FIC3,SOF
290397MORVA,2025-04-29,,surveillance,FIC1,CA
290397MORVA,,2025-06-01,inscription,FIC1,SOF
071085JOLY,2025-05-06,,surveillance,FIC3,LCL
130889GUILB,2025-05-01,,surveillance,FIC3,CA
190893ANDRE,2025-04-23,,surveillance,FIC4,SOF
290995COHEN,2025-05-02,,surveillance,FIC3,CA
181202PASCA,2025-04-26,,surveillance,FIC4,CA
210992PERRE,2025-04-25,,surveillance,FIC4,SOF
210992PERRE,,2025-05-30,inscription,FIC4,SOF
280106LEJEU,2025-05-07,,surveillance,FIC1,CA
280106LEJEU,,2025-06-10,inscription,FIC1,LCL
190990ALLAR,2025-04-28,,surveillance,FIC3,SOF
050299JACQU,2025-05-03,,surveillance,FIC2,CA
050299JACQU,,2025-06-09,inscription,FIC1,SOF
140366BOUVE,2025-05-07,,surveillance,FIC3,LCL
140366BOUVE,,2025-06-08,inscription,FIC3,SOF
121171LAINE,2025-04-29,,surveillance,FIC3,SOF
020902SAMSO,2025-04-25,,surveillance,FIC3,LCL
191102RENAU,2025-04-29,,surveillance,FIC4,LCL
191102RENAU,,2025-05-31,inscription,FIC4,LCL
230298PEREZ,2025-04-24,,surveillance,FIC2,CA
230298PEREZ,,2025-05-30,inscription,FIC1,SOF
160987BLOT,2025-04-23,,surveillance,FIC3,SOF
090190RUIZ,2025-04-28,,surveillance,FIC3,LCL
090190RUIZ,,2025-05-31,inscription,FIC1,SOF
070998DUPON,2025-04-22,,surveillance,FIC3,SOF
070998DUPON,,2025-05-26,inscription,FIC3,LCL
161267JULIE,2025-04-24,,surveillance,FIC3,CA
161267JULIE,,2025-05-29,inscription,FIC2,SOF
200778MILLE,2025-04-26,,surveillance,FIC3,LCL
211196DUPUI,2025-05-04,,surveillance,FIC1,LCL
211196DUPUI,,2025-06-04,inscription,FIC4,CA
051087ROUSS,2025-04-22,,surveillance,FIC1,CA
