id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
240401GUILL,2025-05-07,,surveillance,FIC2,LCL
240401GUILL,,2025-06-08,inscription,FIC2,SOF
030296CHAUV,2025-05-12,,surveillance,FIC1,SOF
300596RIOU,2025-05-08,,surveillance,FIC1,SOF
300596RIOU,,2025-06-09,inscription,FIC4,SOF
220893NOËL,2025-05-07,,surveillance,FIC4,CA
210202VALEN,2025-05-14,,surveillance,FIC4,CA
031200JOLY,2025-05-07,,surveillance,FIC4,CA
031200JOLY,,2025-06-11,inscription,FIC4,SOF
160877FONTA,2025-05-15,,surveillance,FIC2,LCL
160877FONTA,,2025-06-21,inscription,FIC1,CA
280875GUIBE,2025-05-09,,surveillance,FIC3,CA
250170COHEN,2025-05-05,,surveillance,FIC1,LCL
031200BARBE,2025-05-17,,surveillance,FIC3,CA
031200BARBE,,2025-06-18,inscription,FIC1,LCL
081177LEROU,2025-05-11,,surveillance,FIC4,CA
281094BOUTI,2025-05-16,,surveillance,FIC3,LCL
281094BOUTI,,2025-06-16,inscription,FIC2,LCL
251265GILBE,2025-05-08,,surveillance,FIC3,SOF
251265GILBE,,2025-06-12,inscription,FIC3,SOF
100282GROND,2025-05-11,,surveillance,FIC3,CA
100282GROND,,2025-06-12,inscription,FIC2,SOF
230179COUSI,2025-05-16,,surveillance,FIC2,SOF
050407RIVIÈ,2025-05-06,,surveillance,FIC3,LCL
281106DUFOU,2025-05-04,,surveillance,FIC3,SOF
281106DUFOU,,2025-06-10,inscription,FIC2,SOF
050764DUPRÉ,2025-05-06,,surveillance,FIC4,CA
050764DUPRÉ,,2025-06-11,inscription,FIC4,LCL
310501TRAOR,2025-05-15,,surveillance,FIC3,LCL
310501TRAOR,,2025-06-20,inscription,FIC1,LCL
240789LECLE,2025-05-11,,surveillance,FIC3,SOF
070170FONTA,2025-05-12,,surveillance,FIC4,CA
070170FONTA,,2025-06-14,inscription,FIC2,LCL
120590TANGU,2025-05-13,,surveillance,FIC1,CA
120590TANGU,,2025-06-15,inscription,FIC3,CA
050876LOMBA,2025-05-09,,surveillance,FIC2,CA
110581GONCA,2025-05-13,,surveillance,FIC2,CA
110581GONCA,,2025-06-16,inscription,FIC2,LCL
021298LÉGER,2025-05-05,,surveillance,FIC2,LCL
050179EVRAR,2025-05-09,,surveillance,FIC4,LCL
050179EVRAR,,2025-06-10,inscription,FIC4,LCL
130472MAILL,2025-05-10,,surveillance,FIC1,CA
130472MAILL,,2025-06-10,inscription,FIC2,CA
230698ROUSS,2025-05-13,,surveillance,FIC3,SOF
230698ROUSS,,2025-06-19,inscription,FIC4,CA
140873LOISE,2025-05-03,,surveillance,FIC2,LCL
230184AUBER,2025-05-05,,surveillance,FIC1,SOF
211273BIGOT,2025-05-14,,surveillance,FIC4,CA
211273BIGOT,,2025-06-18,inscription,FIC4,CA
101066LACOM,2025-05-10,,surveillance,FIC4,SOF
101066LACOM,,2025-06-11,inscription,FIC2,CA
020282RÉMY,2025-05-12,,surveillance,FIC1,LCL
211077HEBER,2025-05-07,,surveillance,FIC1,LCL
211077HEBER,,2025-06-12,inscription,FIC1,LCL
210767LAMBE,2025-05-05,,surveillance,FIC2,CA
160792FISCH,2025-05-06,,surveillance,FIC4,SOF
160792FISCH,,2025-06-10,inscription,FIC3,SOF
240701VERDI,2025-05-13,,surveillance,FIC3,LCL
170471MALLE,2025-05-04,,surveillance,FIC4,SOF
240284LEDOU,2025-05-12,,surveillance,FIC2,CA
141275GUILL,2025-05-12,,surveillance,FIC4,SOF
141275GUILL,,2025-06-12,inscription,FIC2,LCL
040965LÉVY,2025-05-11,,surveillance,FIC1,CA
040965LÉVY,,2025-06-12,inscription,FIC2,CA
120994MAILL,2025-05-17,,surveillance,FIC2,SOF
120994MAILL,,2025-06-18,inscription,FIC1,CA
021166RAYNA,2025-05-17,,surveillance,FIC3,LCL
021166RAYNA,,2025-06-20,inscription,FIC1,CA
111297LEROY,2025-05-08,,surveillance,FIC1,CA
300475PICAR,2025-05-08,,surveillance,FIC3,LCL
060691LEROY,2025-05-09,,surveillance,FIC4,LCL
300603LEBRE,2025-05-14,,surveillance,FIC4,CA
300603LEBRE,,2025-06-18,inscription,FIC4,SOF
210900DELAT,2025-05-15,,surveillance,FIC4,LCL
210900DELAT,,2025-06-19,inscription,FIC1,CA
200370ADAM,2025-05-11,,surveillance,FIC2,CA
210595LE RO,2025-05-04,,surveillance,FIC2,SOF
260597DE OL,2025-05-18,,surveillance,FIC4,LCL
191204HARDY,2025-05-05,,surveillance,FIC3,CA
260187COLLE,2025-05-14,,surveillance,FIC2,LCL
130372BLANC,2025-05-11,,surveillance,FIC4,SOF
060584FERNA,2025-05-15,,surveillance,FIC3,CA
060584FERNA,,2025-06-16,inscription,FIC3,CA
111103SANCH,2025-05-08,,surveillance,FIC2,SOF
240575LEGRA,2025-05-14,,surveillance,FIC3,LCL
260485LE GO,2025-05-14,,surveillance,FIC4,LCL
260485LE GO,,2025-06-16,inscription,FIC1,LCL
111182LEGRO,2025-05-13,,surveillance,FIC3,SOF
111182LEGRO,,2025-06-17,inscription,FIC3,LCL
111003CHARP,2025-05-16,,surveillance,FIC2,LCL
111003CHARP,,2025-06-18,inscription,FIC2,LCL
200174BOUCH,2025-05-03,,surveillance,FIC3,SOF
140792FRANÇ,2025-05-06,,surveillance,FIC4,SOF
140792FRANÇ,,2025-06-12,inscription,FIC2,CA
260171GAY,2025-05-12,,surveillance,FIC3,LCL
260171GAY,,2025-06-12,inscription,FIC4,LCL
250895CLÉME,2025-05-18,,surveillance,FIC4,CA
180798GILLE,2025-05-17,,surveillance,FIC4,SOF
080381GOMES,2025-05-10,,surveillance,FIC3,CA
080381GOMES,,2025-06-12,inscription,FIC3,LCL
080297LEBRE,2025-05-04,,surveillance,FIC3,LCL
080297LEBRE,,2025-06-08,inscription,FIC2,SOF
020984ROCHE,2025-05-13,,surveillance,FIC4,SOF
020984ROCHE,,2025-06-14,inscription,FIC4,SOF
130792TANGU,2025-05-18,,surveillance,FIC2,SOF
130792TANGU,,2025-06-19,inscription,FIC1,CA
030868SCHNE,2025-05-07,,surveillance,FIC4,LCL
030868SCHNE,,2025-06-08,inscription,FIC4,CA
171284PELTI,2025-05-18,,surveillance,FIC2,SOF
090296SEGUI,2025-05-03,,surveillance,FIC1,SOF
090296SEGUI,,2025-06-04,inscription,FIC4,CA
211195NICOL,2025-05-05,,surveillance,FIC1,LCL
211195NICOL,,2025-06-07,inscription,FIC3,CA
081277THIBA,2025-05-18,,surveillance,FIC1,CA
240974MONNI,2025-05-11,,surveillance,FIC2,CA
270806PASQU,2025-05-13,,surveillance,FIC3,SOF
270806PASQU,,2025-06-17,inscription,FIC3,SOF
130294FAIVR,2025-05-11,,surveillance,FIC2,CA
270583TANGU,2025-05-07,,surveillance,FIC1,LCL
240407SCHMI,2025-05-09,,surveillance,FIC2,LCL
240407SCHMI,,2025-06-11,inscription,FIC4,LCL
080877MARQU,2025-05-03,,surveillance,FIC4,SOF
290280MERCI,2025-05-08,,surveillance,FIC4,CA
031079BLANC,2025-05-03,,surveillance,FIC3,CA
031079BLANC,,2025-06-04,inscription,FIC4,SOF
290898MACE,2025-05-18,,surveillance,FIC1,LCL
020374MAILL,2025-05-14,,surveillance,FIC1,SOF
020374MAILL,,2025-06-18,inscription,FIC4,CA
031293VALLE,2025-05-07,,surveillance,FIC4,LCL
271101ALLAR,2025-05-11,,surveillance,FIC1,CA
141075THIBA,2025-05-18,,surveillance,FIC3,CA
091171COURT,2025-05-04,,surveillance,FIC1,LCL
250682FLEUR,2025-05-12,,surveillance,FIC2,LCL
040777DE OL,2025-05-11,,surveillance,FIC4,SOF
071077LAROC,2025-05-08,,surveillance,FIC4,LCL
220893GIMEN,2025-05-04,,surveillance,FIC1,CA
220893GIMEN,,2025-06-05,inscription,FIC1,CA
160296VALLÉ,2025-05-13,,surveillance,FIC3,SOF
160296VALLÉ,,2025-06-18,inscription,FIC4,CA
250595SAMSO,2025-05-13,,surveillance,FIC2,CA
030479ALBER,2025-05-05,,surveillance,FIC3,LCL
091268LEMAI,2025-05-07,,surveillance,FIC4,CA
091268LEMAI,,2025-06-09,inscription,FIC4,SOF
241106THIBA,2025-05-16,,surveillance,FIC4,LCL
130677GAY,2025-05-07,,surveillance,FIC4,SOF
170501DAVID,2025-05-17,,surveillance,FIC1,CA
170501DAVID,,2025-06-20,inscription,FIC4,LCL
160506RODRI,2025-05-11,,surveillance,FIC3,LCL
160506RODRI,,2025-06-11,inscription,FIC4,LCL
180607PRUVO,2025-05-10,,surveillance,FIC4,SOF
180607PRUVO,,2025-06-14,inscription,FIC3,LCL
011083GIRAU,2025-05-16,,surveillance,FIC2,LCL
011083GIRAU,,2025-06-20,inscription,FIC4,CA
250289LENOI,2025-05-17,,surveillance,FIC3,SOF
211104ÉTIEN,2025-05-16,,surveillance,FIC2,LCL
250688DURAN,2025-05-06,,surveillance,FIC4,LCL
081196COLLE,2025-05-05,,surveillance,FIC3,LCL
070875LEDOU,2025-05-05,,surveillance,FIC2,SOF
230494GRÉGO,2025-05-16,,surveillance,FIC3,LCL
230494GRÉGO,,2025-06-19,inscription,FIC1,LCL
131299GAUTH,2025-05-04,,surveillance,FIC2,SOF
131299GAUTH,,2025-06-09,inscription,FIC3,SOF
160369COURT,2025-05-09,,surveillance,FIC4,LCL
160369COURT,,2025-06-12,inscription,FIC2,CA
140795LAMY,2025-05-06,,surveillance,FIC1,CA
090891MASSE,2025-05-17,,surveillance,FIC1,LCL
090891MASSE,,2025-06-23,inscription,FIC2,LCL
300683MARQU,2025-05-10,,surveillance,FIC3,CA
170185LELIÈ,2025-05-18,,surveillance,FIC3,CA
170185LELIÈ,,2025-06-24,inscription,FIC4,CA
300489MARTI,2025-05-12,,surveillance,FIC4,LCL
300489MARTI,,2025-06-15,inscription,FIC3,CA
310186GUILL,2025-05-08,,surveillance,FIC3,SOF
011189HOARA,2025-05-06,,surveillance,FIC3,LCL
011189HOARA,,2025-06-10,inscription,FIC2,CA
210968NORMA,2025-05-08,,surveillance,FIC2,CA
260897BRUNE,2025-05-13,,surveillance,FIC4,SOF
100187DENIS,2025-05-10,,surveillance,FIC2,LCL
100187DENIS,,2025-06-15,inscription,FIC1,SOF
050597BOUCH,2025-05-04,,surveillance,FIC3,CA
050597BOUCH,,2025-06-07,inscription,FIC4,CA
241098RODRI,2025-05-12,,surveillance,FIC1,LCL
270268CHARP,2025-05-10,,surveillance,FIC4,CA
270268CHARP,,2025-06-15,inscription,FIC4,CA
021084COLLI,2025-05-06,,surveillance,FIC1,CA
021084COLLI,,2025-06-08,inscription,FIC1,LCL
210483WEISS,2025-05-04,,surveillance,FIC2,LCL
210483WEISS,,2025-06-08,inscription,FIC3,LCL
100288DESCA,2025-05-13,,surveillance,FIC4,LCL
100288DESCA,,2025-06-13,inscription,FIC1,CA
160805BOUTI,2025-05-04,,surveillance,FIC4,LCL
160805BOUTI,,2025-06-08,inscription,FIC3,LCL
101065BERTR,2025-05-11,,surveillance,FIC3,SOF
101065BERTR,,2025-06-11,inscription,FIC1,LCL
060465PASCA,2025-05-08,,surveillance,FIC3,SOF
200802HEBER,2025-05-14,,surveillance,FIC2,LCL
010705LEDOU,2025-05-15,,surveillance,FIC2,SOF
231194LAMY,2025-05-18,,surveillance,FIC1,LCL
231194LAMY,,2025-06-19,inscription,FIC4,LCL
051205GROS,2025-05-14,,surveillance,FIC4,SOF
011089MENDÈ,2025-05-09,,surveillance,FIC2,LCL
011089MENDÈ,,2025-06-14,inscription,FIC4,CA
230365BOULA,2025-05-17,,surveillance,FIC4,LCL
140480MARIE,2025-05-15,,surveillance,FIC1,CA
140480MARIE,,2025-06-18,inscription,FIC2,LCL
080380SCHNE,2025-05-18,,surveillance,FIC2,LCL
160889BECKE,2025-05-09,,surveillance,FIC3,SOF
130405VIDAL,2025-05-06,,surveillance,FIC2,SOF
130405VIDAL,,2025-06-06,inscription,FIC3,LCL
220764BODIN,2025-05-07,,surveillance,FIC1,CA
150493FOUCH,2025-05-06,,surveillance,FIC4,CA
150606COSTE,2025-05-09,,surveillance,FIC1,CA
230600GIRAU,2025-05-09,,surveillance,FIC4,CA
230600GIRAU,,2025-06-12,inscription,FIC4,LCL
271286OLLIV,2025-05-10,,surveillance,FIC1,CA
271286OLLIV,,2025-06-11,inscription,FIC1,SOF
240790MAURI,2025-05-18,,surveillance,FIC3,CA
041192HEBER,2025-05-18,,surveillance,FIC2,SOF
070500ROBER,2025-05-05,,surveillance,FIC2,LCL
070500ROBER,,2025-06-06,inscription,FIC2,CA
150582BRIAN,2025-05-08,,surveillance,FIC4,SOF
150582BRIAN,,2025-06-11,inscription,FIC4,LCL
191084MULLE,2025-05-05,,surveillance,FIC4,LCL
191084MULLE,,2025-06-06,inscription,FIC2,SOF
041078LAGAR,2025-05-16,,surveillance,FIC4,SOF
041078LAGAR,,2025-06-22,inscription,FIC3,LCL
050968DESCA,2025-05-10,,surveillance,FIC2,CA
050968DESCA,,2025-06-15,inscription,FIC1,LCL
230374BODIN,2025-05-18,,surveillance,FIC2,LCL
230374BODIN,,2025-06-24,inscription,FIC4,CA
100389JACQU,2025-05-16,,surveillance,FIC3,LCL
100389JACQU,,2025-06-20,inscription,FIC1,SOF
060307MAILL,2025-05-05,,surveillance,FIC3,SOF
220674MARTY,2025-05-18,,surveillance,FIC4,CA
031101PRUVO,2025-05-18,,surveillance,FIC2,LCL
031101PRUVO,,2025-06-19,inscription,FIC1,LCL
110395LUCAS,2025-05-06,,surveillance,FIC2,CA
150591LACRO,2025-05-11,,surveillance,FIC4,LCL
