id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
280593LOISE,2025-04-29,,surveillance,FIC1,SOF
280593LOISE,,2025-06-01,inscription,FIC4,LCL
270682RAMOS,2025-04-25,,surveillance,FIC1,LCL
270682RAMOS,,2025-06-01,inscription,FIC3,CA
200696MARTI,2025-05-03,,surveillance,FIC1,SOF
060287RODRI,2025-05-01,,surveillance,FIC1,SOF
140299BÈGUE,2025-05-04,,surveillance,FIC1,CA
140480BOUSQ,2025-05-08,,surveillance,FIC4,SOF
020700MORIN,2025-05-03,,surveillance,FIC1,SOF
020700MORIN,,2025-06-08,inscription,FIC2,SOF
240601ROUSS,2025-05-07,,surveillance,FIC3,SOF
240601ROUSS,,2025-06-13,inscription,FIC1,LCL
200178LEGRA,2025-05-03,,surveillance,FIC2,LCL
200775MALLE,2025-04-24,,surveillance,FIC1,CA
181075BERNA,2025-04-24,,surveillance,FIC2,LCL
220195LÉVÊQ,2025-05-04,,surveillance,FIC1,CA
100670CARLI,2025-04-23,,surveillance,FIC4,SOF
100670CARLI,,2025-05-30,inscription,FIC4,LCL
140869BÈGUE,2025-04-30,,surveillance,FIC2,LCL
030292DIJOU,2025-05-04,,surveillance,FIC3,CA
180204CHARP,2025-05-02,,surveillance,FIC2,CA
190967BOUTI,2025-04-25,,surveillance,FIC4,CA
040601DELAU,2025-04-29,,surveillance,FIC4,SOF
020381MERLE,2025-04-25,,surveillance,FIC4,CA
210403IMBER,2025-05-06,,surveillance,FIC3,CA
180665BENOI,2025-05-08,,surveillance,FIC3,LCL
060974IMBER,2025-04-25,,surveillance,FIC3,LCL
060974IMBER,,2025-05-28,inscription,FIC1,CA
170866BOURD,2025-04-27,,surveillance,FIC4,SOF
080990NORMA,2025-04-26,,surveillance,FIC3,LCL
040599BAZIN,2025-05-08,,surveillance,FIC3,CA
310391CHARL,2025-05-04,,surveillance,FIC4,CA
310391CHARL,,2025-06-06,inscription,FIC3,SOF
110897WEBER,2025-04-24,,surveillance,FIC4,SOF
110897WEBER,,2025-05-27,inscription,FIC2,CA
170479LEGRO,2025-04-28,,surveillance,FIC4,SOF
170479LEGRO,,2025-05-29,inscription,FIC1,CA
300500RAYNA,2025-05-05,,surveillance,FIC1,SOF
300500RAYNA,,2025-06-08,inscription,FIC1,LCL
181074PELLE,2025-05-01,,surveillance,FIC4,SOF
160701SAUVA,2025-04-23,,surveillance,FIC2,SOF
170196CARLI,2025-05-02,,surveillance,FIC1,CA
200498OLIVI,2025-04-30,,surveillance,FIC3,SOF
200498OLIVI,,2025-06-05,inscription,FIC3,CA
040794CARON,2025-04-29,,surveillance,FIC2,SOF
040794CARON,,2025-06-02,inscription,FIC1,LCL
121189LAINE,2025-04-30,,surveillance,FIC4,CA
031003ROUSS,2025-04-30,,surveillance,FIC2,SOF
161098SAUVA,2025-04-25,,surveillance,FIC3,LCL
161098SAUVA,,2025-05-29,inscription,FIC1,SOF
220771THIBA,2025-04-23,,surveillance,FIC1,CA
220771THIBA,,2025-05-30,inscription,FIC2,LCL
030965LEDOU,2025-04-25,,surveillance,FIC4,SOF
020689PRUVO,2025-05-03,,surveillance,FIC2,SOF
020689PRUVO,,2025-06-07,inscription,FIC1,LCL
071076DIALL,2025-04-28,,surveillance,FIC3,LCL
