id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
010799ROYER,2025-05-05,,surveillance,FIC3,LCL
010667NORMA,2025-05-06,,surveillance,FIC2,CA
270894GOMEZ,2025-04-22,,surveillance,FIC1,SOF
270894GOMEZ,,2025-05-24,inscription,FIC4,CA
011104BARBI,2025-05-02,,surveillance,FIC3,LCL
300788MAILL,2025-04-21,,surveillance,FIC1,SOF
250199SALMO,2025-05-02,,surveillance,FIC1,SOF
030607HERNA,2025-04-27,,surveillance,FIC2,SOF
091296MARTY,2025-05-03,,surveillance,FIC4,CA
140465JOLY,2025-04-23,,surveillance,FIC3,CA
280969MUNOZ,2025-04-21,,surveillance,FIC2,SOF
020787MOREL,2025-05-01,,surveillance,FIC4,CA
161003GODAR,2025-05-04,,surveillance,FIC1,CA
180592PRUVO,2025-04-27,,surveillance,FIC4,LCL
180592PRUVO,,2025-06-02,inscription,FIC2,SOF
180674DUHAM,2025-04-24,,surveillance,FIC2,SOF
180674DUHAM,,2025-05-31,inscription,FIC4,CA
151164LEBLA,2025-04-27,,surveillance,FIC3,CA
090786LOMBA,2025-04-29,,surveillance,FIC4,CA
090786LOMBA,,2025-06-03,inscription,FIC2,SOF
210483RENAR,2025-04-26,,surveillance,FIC3,LCL
210483RENAR,,2025-05-30,inscription,FIC2,CA
010270MUNOZ,2025-04-28,,surveillance,FIC2,CA
010270MUNOZ,,2025-06-04,inscription,FIC2,LCL
240288PICAR,2025-04-28,,surveillance,FIC1,SOF
140790HUET,2025-04-26,,surveillance,FIC3,LCL
140790HUET,,2025-05-31,inscription,FIC2,SOF
091282BOUVE,2025-04-21,,surveillance,FIC3,CA
170582RAYNA,2025-05-06,,surveillance,FIC2,CA
170582RAYNA,,2025-06-09,inscription,FIC1,CA
250304ANTOI,2025-05-05,,surveillance,FIC2,SOF
250304ANTOI,,2025-06-08,inscription,FIC4,SOF
170781GIRAR,2025-05-03,,surveillance,FIC1,SOF
170781GIRAR,,2025-06-04,inscription,FIC4,SOF
280181FLEUR,2025-05-05,,surveillance,FIC1,SOF
280181FLEUR,,2025-06-09,inscription,FIC2,LCL
121191LAPOR,2025-04-27,,surveillance,FIC3,SOF
121191LAPOR,,2025-06-03,inscription,FIC2,LCL
191065REY,2025-04-27,,surveillance,FIC3,SOF
191065REY,,2025-05-30,inscription,FIC3,CA
050490BERTR,2025-04-28,,surveillance,FIC3,LCL
171281TECHE,2025-04-24,,surveillance,FIC3,LCL
250406GUÉRI,2025-04-28,,surveillance,FIC3,LCL
071095ROUSS,2025-05-01,,surveillance,FIC1,SOF
071095ROUSS,,2025-06-03,inscription,FIC2,SOF
130303CLÉME,2025-05-05,,surveillance,FIC1,CA
020567CHRÉT,2025-05-02,,surveillance,FIC1,SOF
130184PIERR,2025-04-28,,surveillance,FIC2,CA
130184PIERR,,2025-05-29,inscription,FIC2,CA
251176BOUVI,2025-05-03,,surveillance,FIC3,SOF
141290WAGNE,2025-05-04,,surveillance,FIC3,SOF
031279LEMON,2025-04-26,,surveillance,FIC2,LCL
031279LEMON,,2025-05-28,inscription,FIC4,SOF
110299MORIN,2025-05-05,,surveillance,FIC2,CA
180480ROSSI,2025-04-28,,surveillance,FIC4,SOF
031278BARON,2025-05-01,,surveillance,FIC1,CA
160193MOREL,2025-04-26,,surveillance,FIC3,LCL
160193MOREL,,2025-05-31,inscription,FIC2,SOF
041199RIBEI,2025-04-30,,surveillance,FIC3,SOF
041199RIBEI,,2025-05-31,inscription,FIC3,CA
100800LEBRE,2025-05-05,,surveillance,FIC1,SOF
100800LEBRE,,2025-06-08,inscription,FIC4,CA
040296LÉVY,2025-05-01,,surveillance,FIC3,CA
270682MONNI,2025-04-23,,surveillance,FIC1,SOF
180897MENAR,2025-04-29,,surveillance,FIC2,SOF
230584BOUVE,2025-04-28,,surveillance,FIC3,CA
230584BOUVE,,2025-06-03,inscription,FIC4,SOF
070304LEJEU,2025-04-29,,surveillance,FIC2,CA
070304LEJEU,,2025-05-30,inscription,FIC4,SOF
061100PICHO,2025-04-28,,surveillance,FIC1,CA
061100PICHO,,2025-06-04,inscription,FIC4,LCL
281188LECOQ,2025-04-29,,surveillance,FIC2,SOF
281188LECOQ,,2025-05-30,inscription,FIC4,LCL
090797GODAR,2025-05-01,,surveillance,FIC1,SOF
290689BONNE,2025-05-04,,surveillance,FIC1,LCL
290689BONNE,,2025-06-09,inscription,FIC2,SOF
180770ARNAU,2025-04-22,,surveillance,FIC3,LCL
231069GILBE,2025-04-21,,surveillance,FIC1,LCL
231069GILBE,,2025-05-27,inscription,FIC4,CA
161276BOULA,2025-05-01,,surveillance,FIC2,CA
161276BOULA,,2025-06-02,inscription,FIC2,CA
120967MAHE,2025-04-25,,surveillance,FIC2,LCL
030570GUILL,2025-04-25,,surveillance,FIC1,LCL
030570GUILL,,2025-05-26,inscription,FIC3,LCL
240173MERCI,2025-05-04,,surveillance,FIC3,SOF
260199GONCA,2025-05-01,,surveillance,FIC4,LCL
260199GONCA,,2025-06-04,inscription,FIC4,SOF
240605FERNA,2025-05-04,,surveillance,FIC4,LCL
240605FERNA,,2025-06-10,inscription,FIC3,LCL
180879BONNE,2025-05-02,,surveillance,FIC3,LCL
230772GOMEZ,2025-04-22,,surveillance,FIC4,SOF
050476PAGES,2025-04-23,,surveillance,FIC3,SOF
050476PAGES,,2025-05-27,inscription,FIC1,SOF
290396DUMON,2025-04-22,,surveillance,FIC4,CA
070373COUTU,2025-04-26,,surveillance,FIC4,LCL
120681RAYNA,2025-04-29,,surveillance,FIC3,LCL
120681RAYNA,,2025-06-02,inscription,FIC1,LCL
270871ROLLA,2025-04-22,,surveillance,FIC1,CA
270871ROLLA,,2025-05-24,inscription,FIC4,SOF
040173RÉMY,2025-04-29,,surveillance,FIC2,LCL
121204ROUX,2025-04-27,,surveillance,FIC3,LCL
121204ROUX,,2025-05-28,inscription,FIC1,LCL
151280HUBER,2025-05-05,,surveillance,FIC2,LCL
151280HUBER,,2025-06-05,inscription,FIC2,SOF
121195JEAN,2025-05-06,,surveillance,FIC2,CA
281003BOULA,2025-04-22,,surveillance,FIC2,SOF
281003BOULA,,2025-05-23,inscription,FIC4,CA
290781FERRE,2025-05-03,,surveillance,FIC2,CA
290781FERRE,,2025-06-07,inscription,FIC3,CA
240585MARTY,2025-04-23,,surveillance,FIC2,LCL
061092GUILL,2025-05-02,,surveillance,FIC3,SOF
280369LACOM,2025-04-23,,surveillance,FIC4,SOF
280369LACOM,,2025-05-28,inscription,FIC1,LCL
090703FISCH,2025-04-24,,surveillance,FIC2,SOF
090703FISCH,,2025-05-30,inscription,FIC2,SOF
160602TECHE,2025-04-23,,surveillance,FIC1,SOF
020375FABRE,2025-04-26,,surveillance,FIC4,CA
020375FABRE,,2025-05-27,inscription,FIC2,LCL
230193PASQU,2025-05-02,,surveillance,FIC3,CA
131279MARTY,2025-04-22,,surveillance,FIC2,LCL
131279MARTY,,2025-05-25,inscription,FIC2,SOF
261078DELAU,2025-04-26,,surveillance,FIC1,CA
110972RODRI,2025-05-05,,surveillance,FIC3,CA
161098MARTI,2025-05-06,,surveillance,FIC2,CA
161098MARTI,,2025-06-09,inscription,FIC3,LCL
261071BERTR,2025-05-04,,surveillance,FIC2,LCL
230773LAMY,2025-04-30,,surveillance,FIC4,SOF
190871LEFEB,2025-04-28,,surveillance,FIC1,LCL
190871LEFEB,,2025-05-29,inscription,FIC1,LCL
120498FRANÇ,2025-04-22,,surveillance,FIC2,CA
020368RICHA,2025-04-24,,surveillance,FIC2,SOF
161085DAVID,2025-04-25,,surveillance,FIC2,LCL
090876VAILL,2025-04-22,,surveillance,FIC3,SOF
090876VAILL,,2025-05-23,inscription,FIC2,CA
090802LÉVY,2025-05-01,,surveillance,FIC3,LCL
150197RIBEI,2025-05-04,,surveillance,FIC3,SOF
141191ROGER,2025-05-04,,surveillance,FIC4,CA
141191ROGER,,2025-06-04,inscription,FIC1,CA
141101BLOT,2025-04-23,,surveillance,FIC2,SOF
130280BOYER,2025-04-26,,surveillance,FIC2,LCL
130280BOYER,,2025-05-29,inscription,FIC1,SOF
180368FERRE,2025-04-27,,surveillance,FIC1,LCL
180368FERRE,,2025-06-03,inscription,FIC4,LCL
110180PELLE,2025-04-25,,surveillance,FIC1,LCL
130173TOUSS,2025-04-21,,surveillance,FIC2,CA
160701PETIT,2025-04-21,,surveillance,FIC2,CA
211267GARNI,2025-04-22,,surveillance,FIC3,CA
211267GARNI,,2025-05-23,inscription,FIC2,CA
300398DUPON,2025-04-27,,surveillance,FIC2,SOF
210682GUYOT,2025-04-28,,surveillance,FIC3,SOF
040279DUBOI,2025-04-25,,surveillance,FIC2,SOF
040279DUBOI,,2025-05-30,inscription,FIC1,LCL
140971PERRI,2025-04-25,,surveillance,FIC2,SOF
140971PERRI,,2025-05-28,inscription,FIC3,CA
050504OLIVI,2025-05-02,,surveillance,FIC1,LCL
081266JOURD,2025-04-24,,surveillance,FIC2,CA
210502ÉTIEN,2025-04-25,,surveillance,FIC2,CA
211298LÉVÊQ,2025-04-28,,surveillance,FIC3,LCL
040606PERRE,2025-04-27,,surveillance,FIC3,CA
040606PERRE,,2025-05-28,inscription,FIC4,SOF
171080COUSI,2025-04-24,,surveillance,FIC4,SOF
130293GUICH,2025-05-02,,surveillance,FIC3,SOF
090996LELIÈ,2025-05-03,,surveillance,FIC4,CA
231171TESSI,2025-05-06,,surveillance,FIC3,LCL
260396BOURD,2025-05-04,,surveillance,FIC2,LCL
280887BLANC,2025-05-05,,surveillance,FIC1,CA
270571REY,2025-05-01,,surveillance,FIC1,CA
090966TECHE,2025-05-01,,surveillance,FIC1,CA
130395LÉGER,2025-04-27,,surveillance,FIC4,SOF
110487HERNA,2025-04-23,,surveillance,FIC1,LCL
270295LOISE,2025-04-24,,surveillance,FIC1,CA
040103GODAR,2025-04-30,,surveillance,FIC3,CA
040103GODAR,,2025-05-31,inscription,FIC2,LCL
231068MARTI,2025-04-29,,surveillance,FIC2,SOF
281082COSTA,2025-05-01,,surveillance,FIC1,LCL
110987DE SO,2025-04-25,,surveillance,FIC1,SOF
110987DE SO,,2025-05-31,inscription,FIC4,SOF
060973MAURI,2025-04-26,,surveillance,FIC2,CA
060973MAURI,,2025-05-29,inscription,FIC2,LCL
241190JULIE,2025-04-21,,surveillance,FIC4,CA
230965VALLE,2025-04-25,,surveillance,FIC3,SOF
230965VALLE,,2025-05-30,inscription,FIC3,SOF
240490CAMUS,2025-04-27,,surveillance,FIC4,LCL
240490CAMUS,,2025-05-28,inscription,FIC4,SOF
180870MICHA,2025-04-25,,surveillance,FIC2,SOF
040369RIOU,2025-04-23,,surveillance,FIC2,LCL
291192JULIE,2025-04-30,,surveillance,FIC4,LCL
130864FERRE,2025-05-01,,surveillance,FIC1,SOF
130864FERRE,,2025-06-06,inscription,FIC4,SOF
251072RAYNA,2025-05-06,,surveillance,FIC4,SOF
230992BONNE,2025-05-01,,surveillance,FIC2,CA
020276PRÉVO,2025-04-24,,surveillance,FIC3,SOF
210972BONNE,2025-05-05,,surveillance,FIC2,SOF
270872CHAUV,2025-04-23,,surveillance,FIC4,CA
270872CHAUV,,2025-05-24,inscription,FIC3,SOF
030194FOUCH,2025-04-27,,surveillance,FIC4,SOF
030194FOUCH,,2025-05-30,inscription,FIC3,LCL
190684MENDÈ,2025-05-04,,surveillance,FIC1,SOF
130989PERRE,2025-05-05,,surveillance,FIC4,LCL
130989PERRE,,2025-06-11,inscription,FIC4,SOF
290397BOUVE,2025-04-25,,surveillance,FIC2,SOF
091171DURAN,2025-04-28,,surveillance,FIC3,CA
271006RODRI,2025-05-01,,surveillance,FIC4,LCL
290372DURAN,2025-04-22,,surveillance,FIC4,LCL
270683ALVES,2025-04-24,,surveillance,FIC3,CA
180898GUYON,2025-04-22,,surveillance,FIC4,LCL
180898GUYON,,2025-05-23,inscription,FIC2,SOF
261172PEREI,2025-04-28,,surveillance,FIC3,SOF
261172PEREI,,2025-06-01,inscription,FIC1,LCL
230187RICHA,2025-05-01,,surveillance,FIC2,LCL
230187RICHA,,2025-06-02,inscription,FIC3,CA
060679GUICH,2025-04-29,,surveillance,FIC1,SOF
060679GUICH,,2025-06-05,inscription,FIC4,CA
210272NAVAR,2025-04-26,,surveillance,FIC4,CA
210272NAVAR,,2025-05-29,inscription,FIC3,LCL
290387COLAS,2025-05-01,,surveillance,FIC2,LCL
290387COLAS,,2025-06-07,inscription,FIC3,SOF
030168LEBLA,2025-05-04,,surveillance,FIC1,SOF
030168LEBLA,,2025-06-09,inscription,FIC2,LCL
081083LACRO,2025-04-24,,surveillance,FIC4,CA
081083LACRO,,2025-05-29,inscription,FIC4,CA
200874LAINE,2025-05-04,,surveillance,FIC2,LCL
170473CHAUV,2025-05-03,,surveillance,FIC2,CA
170473CHAUV,,2025-06-05,inscription,FIC4,SOF
010968MAILL,2025-04-24,,surveillance,FIC2,CA
010968MAILL,,2025-05-31,inscription,FIC1,LCL
210404BOULA,2025-04-27,,surveillance,FIC4,CA
151165DA CO,2025-04-30,,surveillance,FIC4,SOF
200369CHARR,2025-04-29,,surveillance,FIC1,SOF
200369CHARR,,2025-06-04,inscription,FIC4,SOF
031093RODRI,2025-04-22,,surveillance,FIC1,LCL
031093RODRI,,2025-05-28,inscription,FIC4,CA
291297JACOB,2025-04-24,,surveillance,FIC1,CA
090183LOPES,2025-05-03,,surveillance,FIC4,LCL
150803PAREN,2025-04-30,,surveillance,FIC1,SOF
200187GUILL,2025-04-24,,surveillance,FIC1,LCL
200187GUILL,,2025-05-27,inscription,FIC1,SOF
090897PHILI,2025-04-29,,surveillance,FIC2,LCL
090897PHILI,,2025-06-01,inscription,FIC3,SOF
171096BOUTI,2025-04-22,,surveillance,FIC4,CA
171096BOUTI,,2025-05-29,inscription,FIC3,SOF
060493PICAR,2025-04-21,,surveillance,FIC4,SOF
240775COSTA,2025-04-28,,surveillance,FIC3,LCL
240775COSTA,,2025-06-03,inscription,FIC1,CA
280574BODIN,2025-04-29,,surveillance,FIC3,CA
161199ROBER,2025-04-25,,surveillance,FIC3,LCL
270790PASCA,2025-04-21,,surveillance,FIC4,SOF
190595SANCH,2025-04-24,,surveillance,FIC3,SOF
100906GALLE,2025-04-23,,surveillance,FIC2,SOF
100906GALLE,,2025-05-24,inscription,FIC3,LCL
021165BARBE,2025-04-27,,surveillance,FIC2,CA
230866CARLI,2025-04-24,,surveillance,FIC3,SOF
230866CARLI,,2025-05-31,inscription,FIC4,CA
070480MENAR,2025-05-04,,surveillance,FIC4,LCL
070480MENAR,,2025-06-08,inscription,FIC2,SOF
310179MAILL,2025-05-02,,surveillance,FIC2,CA
310179MAILL,,2025-06-06,inscription,FIC2,LCL
310591BOUCH,2025-05-03,,surveillance,FIC4,SOF
310591BOUCH,,2025-06-05,inscription,FIC1,LCL
171287GIRAR,2025-05-06,,surveillance,FIC1,LCL
171287GIRAR,,2025-06-07,inscription,FIC2,LCL
030468LEDUC,2025-05-02,,surveillance,FIC2,LCL
030468LEDUC,,2025-06-04,inscription,FIC1,LCL
280388FRANÇ,2025-04-29,,surveillance,FIC2,LCL
280388FRANÇ,,2025-06-02,inscription,FIC4,CA
080766DUMON,2025-05-01,,surveillance,FIC3,LCL
160669BARRE,2025-04-29,,surveillance,FIC1,CA
241178GILBE,2025-05-01,,surveillance,FIC2,SOF
241178GILBE,,2025-06-06,inscription,FIC1,LCL
240182HUET,2025-05-03,,surveillance,FIC3,SOF
080569DUHAM,2025-04-29,,surveillance,FIC1,CA
080569DUHAM,,2025-06-01,inscription,FIC4,LCL
080695DANIE,2025-05-03,,surveillance,FIC2,LCL
080695DANIE,,2025-06-08,inscription,FIC4,LCL
020969MARCH,2025-05-02,,surveillance,FIC2,SOF
270870BLOT,2025-05-03,,surveillance,FIC1,CA
230799BARON,2025-05-03,,surveillance,FIC1,LCL
230799BARON,,2025-06-07,inscription,FIC1,LCL
310776GOSSE,2025-05-01,,surveillance,FIC2,SOF
281174BLOND,2025-04-30,,surveillance,FIC4,SOF
281174BLOND,,2025-06-05,inscription,FIC2,LCL
130468MAURY,2025-04-26,,surveillance,FIC2,SOF
211202RENAU,2025-04-23,,surveillance,FIC1,CA
280787ROCHE,2025-04-24,,surveillance,FIC2,LCL
280787ROCHE,,2025-05-26,inscription,FIC2,LCL
300887MERCI,2025-05-06,,surveillance,FIC1,CA
121186RAMOS,2025-05-05,,surveillance,FIC3,SOF
141082FABRE,2025-05-02,,surveillance,FIC4,LCL
041201RICHA,2025-04-30,,surveillance,FIC4,CA
290694BOUTI,2025-05-02,,surveillance,FIC2,CA
010797DIDIE,2025-05-02,,surveillance,FIC2,CA
010797DIDIE,,2025-06-03,inscription,FIC1,LCL
071196MOULI,2025-05-05,,surveillance,FIC1,CA
071196MOULI,,2025-06-08,inscription,FIC4,LCL
290599BOULA,2025-05-05,,surveillance,FIC1,SOF
290599BOULA,,2025-06-05,inscription,FIC1,SOF
311273MARIE,2025-04-25,,surveillance,FIC4,SOF
060883ALBER,2025-04-22,,surveillance,FIC3,SOF
021296RUIZ,2025-04-22,,surveillance,FIC2,SOF
071180MOREN,2025-05-06,,surveillance,FIC4,LCL
071180MOREN,,2025-06-08,inscription,FIC4,SOF
020103MOREA,2025-04-27,,surveillance,FIC3,SOF
020103MOREA,,2025-06-03,inscription,FIC2,CA
221198LEBLA,2025-04-28,,surveillance,FIC1,LCL
090183MOREL,2025-05-03,,surveillance,FIC2,LCL
090183MOREL,,2025-06-09,inscription,FIC1,CA
270165LEMOI,2025-04-23,,surveillance,FIC4,CA
270165LEMOI,,2025-05-28,inscription,FIC4,SOF
300602LEROU,2025-04-23,,surveillance,FIC3,CA
140186MOREN,2025-04-29,,surveillance,FIC4,SOF
140186MOREN,,2025-05-30,inscription,FIC1,LCL
110778DAVID,2025-04-26,,surveillance,FIC4,SOF
110778DAVID,,2025-05-27,inscription,FIC4,SOF
050796ROLLA,2025-04-25,,surveillance,FIC1,CA
050796ROLLA,,2025-05-29,inscription,FIC1,CA
100681LECON,2025-04-30,,surveillance,FIC3,CA
021282BOULA,2025-04-28,,surveillance,FIC3,CA
021282BOULA,,2025-06-03,inscription,FIC1,LCL
051005LAURE,2025-05-01,,surveillance,FIC4,SOF
150688DUPON,2025-05-06,,surveillance,FIC1,SOF
150688DUPON,,2025-06-07,inscription,FIC1,LCL
