id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
190280COLIN,2025-04-29,,surveillance,FIC2,LCL
110794GARNI,2025-04-27,,surveillance,FIC4,SOF
110794GARNI,,2025-05-28,inscription,FIC1,LCL
041081LEBON,2025-04-20,,surveillance,FIC4,SOF
010404COHEN,2025-04-23,,surveillance,FIC2,SOF
041092BRUNE,2025-04-22,,surveillance,FIC1,CA
140895BERGE,2025-04-27,,surveillance,FIC3,SOF
140895BERGE,,2025-05-28,inscription,FIC1,LCL
060895LÉGER,2025-04-20,,surveillance,FIC1,CA
060895LÉGER,,2025-05-25,inscription,FIC4,LCL
210568LOUIS,2025-04-27,,surveillance,FIC3,SOF
150578RENAU,2025-04-21,,surveillance,FIC4,CA
120887BESNA,2025-04-30,,surveillance,FIC1,CA
210978ROY,2025-04-22,,surveillance,FIC4,SOF
110403PAREN,2025-04-20,,surveillance,FIC3,CA
110403PAREN,,2025-05-27,inscription,FIC1,LCL
060690FLEUR,2025-04-18,,surveillance,FIC2,SOF
060690FLEUR,,2025-05-23,inscription,FIC3,LCL
181193GROND,2025-04-27,,surveillance,FIC4,LCL
181193GROND,,2025-05-29,inscription,FIC2,SOF
100577MILLE,2025-04-27,,surveillance,FIC3,CA
160682JOSEP,2025-04-17,,surveillance,FIC1,LCL
160682JOSEP,,2025-05-18,inscription,FIC1,SOF
120206DELAT,2025-05-01,,surveillance,FIC4,CA
060906ANDRE,2025-05-02,,surveillance,FIC3,CA
261273DIJOU,2025-04-20,,surveillance,FIC3,SOF
240366FAURE,2025-04-20,,surveillance,FIC1,CA
140867BENAR,2025-04-26,,surveillance,FIC2,LCL
101065DELAN,2025-04-25,,surveillance,FIC4,SOF
300697LANGL,2025-04-21,,surveillance,FIC1,SOF
300697LANGL,,2025-05-27,inscription,FIC1,LCL
070902GIRAU,2025-04-29,,surveillance,FIC2,SOF
070902GIRAU,,2025-06-04,inscription,FIC1,SOF
310193LEMAÎ,2025-04-25,,surveillance,FIC3,CA
310193LEMAÎ,,2025-05-29,inscription,FIC4,SOF
080793PARIS,2025-05-01,,surveillance,FIC4,CA
080793PARIS,,2025-06-06,inscription,FIC2,LCL
301082LEFEB,2025-04-30,,surveillance,FIC3,CA
301082LEFEB,,2025-06-05,inscription,FIC4,CA
291204HUBER,2025-04-26,,surveillance,FIC3,CA
191068MASSE,2025-04-29,,surveillance,FIC1,SOF
230995PEREI,2025-04-22,,surveillance,FIC1,CA
230995PEREI,,2025-05-25,inscription,FIC4,LCL
230965LOPEZ,2025-04-23,,surveillance,FIC2,SOF
120293CHARL,2025-04-26,,surveillance,FIC2,LCL
120293CHARL,,2025-06-01,inscription,FIC3,CA
100480MALLE,2025-04-26,,surveillance,FIC1,LCL
100480MALLE,,2025-05-28,inscription,FIC3,LCL
050179PICHO,2025-04-17,,surveillance,FIC2,CA
181177POIRI,2025-04-28,,surveillance,FIC1,LCL
040996LACOM,2025-05-02,,surveillance,FIC4,LCL
080767RENAU,2025-04-19,,surveillance,FIC3,LCL
080767RENAU,,2025-05-22,inscription,FIC2,LCL
280200BOUVI,2025-04-30,,surveillance,FIC4,SOF
290668BAZIN,2025-04-21,,surveillance,FIC2,CA
210266REGNI,2025-04-28,,surveillance,FIC2,LCL
210266REGNI,,2025-06-02,inscription,FIC1,LCL
120575LAURE,2025-04-27,,surveillance,FIC4,SOF
070401PEREZ,2025-05-01,,surveillance,FIC2,CA
210983GUÉRI,2025-04-25,,surveillance,FIC1,LCL
210983GUÉRI,,2025-05-30,inscription,FIC2,LCL
170507COUTU,2025-04-23,,surveillance,FIC4,CA
271177HAMON,2025-04-21,,surveillance,FIC2,SOF
131173JACOB,2025-04-24,,surveillance,FIC2,CA
110886BONNI,2025-04-22,,surveillance,FIC4,SOF
291269MOULI,2025-04-17,,surveillance,FIC2,SOF
291269MOULI,,2025-05-18,inscription,FIC2,LCL
220701POTIE,2025-04-30,,surveillance,FIC2,LCL
