id_client,date_envoi_surveillance,date_envoi_inscription,type_courrier,fic_type,origine_agence
231285BENOI,2025-04-24,,surveillance,FIC1,LCL
060888SANCH,2025-04-17,,surveillance,FIC2,CA
060888SANCH,,2025-05-23,inscription,FIC3,LCL
210570TEXIE,2025-04-26,,surveillance,FIC3,LCL
210570TEXIE,,2025-05-28,inscription,FIC3,CA
030200TEIXE,2025-04-19,,surveillance,FIC2,LCL
030200TEIXE,,2025-05-24,inscription,FIC1,CA
150294TRAOR,2025-04-24,,surveillance,FIC4,CA
150294TRAOR,,2025-05-27,inscription,FIC4,CA
060871MARTY,2025-04-15,,surveillance,FIC3,CA
060871MARTY,,2025-05-20,inscription,FIC2,CA
260293JACQU,2025-04-28,,surveillance,FIC4,LCL
060999MARTI,2025-04-20,,surveillance,FIC1,SOF
060999MARTI,,2025-05-21,inscription,FIC2,SOF
141205GROS,2025-04-17,,surveillance,FIC2,LCL
141205GROS,,2025-05-20,inscription,FIC1,SOF
270268JEAN,2025-04-25,,surveillance,FIC3,SOF
160293LEBLA,2025-04-18,,surveillance,FIC3,SOF
160293LEBLA,,2025-05-24,inscription,FIC2,LCL
180172BUISS,2025-04-28,,surveillance,FIC3,CA
181176PASQU,2025-04-27,,surveillance,FIC3,CA
181176PASQU,,2025-06-01,inscription,FIC2,SOF
090688PONS,2025-04-21,,surveillance,FIC4,CA
090688PONS,,2025-05-22,inscription,FIC2,LCL
200604FOURN,2025-04-18,,surveillance,FIC3,SOF
200604FOURN,,2025-05-23,inscription,FIC4,CA
131279BLOT,2025-04-22,,surveillance,FIC3,SOF
010276PEREI,2025-04-26,,surveillance,FIC4,CA
010276PEREI,,2025-05-31,inscription,FIC2,SOF
030982ROBER,2025-04-25,,surveillance,FIC1,CA
220390MARTI,2025-04-16,,surveillance,FIC2,CA
220390MARTI,,2025-05-23,inscription,FIC3,CA
100677WEISS,2025-04-26,,surveillance,FIC1,SOF
240272JACQU,2025-04-14,,surveillance,FIC1,SOF
240272JACQU,,2025-05-21,inscription,FIC4,LCL
280974DUPRÉ,2025-04-18,,surveillance,FIC3,CA
280974DUPRÉ,,2025-05-24,inscription,FIC1,CA
110602LEBON,2025-04-20,,surveillance,FIC1,SOF
260385COUSI,2025-04-22,,surveillance,FIC2,SOF
260385COUSI,,2025-05-24,inscription,FIC2,SOF
271101DIJOU,2025-04-13,,surveillance,FIC3,SOF
271101DIJOU,,2025-05-18,inscription,FIC4,SOF
110673ROUSS,2025-04-22,,surveillance,FIC2,CA
110673ROUSS,,2025-05-24,inscription,FIC2,LCL
170667ÉTIEN,2025-04-23,,surveillance,FIC3,LCL
010487MAILL,2025-04-23,,surveillance,FIC3,SOF
010487MAILL,,2025-05-26,inscription,FIC3,SOF
100597FLEUR,2025-04-23,,surveillance,FIC2,CA
070897TESSI,2025-04-16,,surveillance,FIC1,LCL
070897TESSI,,2025-05-20,inscription,FIC1,LCL
250970PERRI,2025-04-23,,surveillance,FIC3,SOF
200388LAUNA,2025-04-23,,surveillance,FIC4,CA
200388LAUNA,,2025-05-30,inscription,FIC3,SOF
040806ROUSS,2025-04-17,,surveillance,FIC3,SOF
160568GALLE,2025-04-23,,surveillance,FIC4,CA
100485LAURE,2025-04-27,,surveillance,FIC1,SOF
241279MAHE,2025-04-13,,surveillance,FIC3,SOF
241279MAHE,,2025-05-18,inscription,FIC2,CA
121276GAUDI,2025-04-17,,surveillance,FIC4,CA
121276GAUDI,,2025-05-21,inscription,FIC4,CA
100871DAVID,2025-04-24,,surveillance,FIC2,CA
100871DAVID,,2025-05-29,inscription,FIC1,LCL
210885COLAS,2025-04-17,,surveillance,FIC4,LCL
210885COLAS,,2025-05-20,inscription,FIC2,LCL
260279TANGU,2025-04-19,,surveillance,FIC1,CA
260279TANGU,,2025-05-21,inscription,FIC3,SOF
150194LEDUC,2025-04-28,,surveillance,FIC3,LCL
080175BOYER,2025-04-14,,surveillance,FIC3,LCL
090977PAUL,2025-04-26,,surveillance,FIC3,SOF
050765GIRAR,2025-04-20,,surveillance,FIC3,CA
190373LÉVY,2025-04-19,,surveillance,FIC2,LCL
190373LÉVY,,2025-05-26,inscription,FIC1,LCL
140993FISCH,2025-04-23,,surveillance,FIC4,SOF
140993FISCH,,2025-05-24,inscription,FIC2,CA
261096JOURD,2025-04-25,,surveillance,FIC4,CA
050282LEBRU,2025-04-26,,surveillance,FIC3,CA
050282LEBRU,,2025-05-29,inscription,FIC2,LCL
230981MARTI,2025-04-24,,surveillance,FIC3,LCL
230981MARTI,,2025-05-27,inscription,FIC4,SOF
060568GERMA,2025-04-21,,surveillance,FIC4,LCL
081283GUYON,2025-04-26,,surveillance,FIC4,SOF
081283GUYON,,2025-05-30,inscription,FIC2,CA
090182DIAZ,2025-04-15,,surveillance,FIC3,SOF
090182DIAZ,,2025-05-19,inscription,FIC1,LCL
310897PIERR,2025-04-26,,surveillance,FIC3,CA
310897PIERR,,2025-05-29,inscription,FIC3,SOF
150506GUICH,2025-04-20,,surveillance,FIC1,SOF
111085PEREZ,2025-04-16,,surveillance,FIC1,CA
111085PEREZ,,2025-05-19,inscription,FIC4,CA
201097AUGER,2025-04-17,,surveillance,FIC3,SOF
201097AUGER,,2025-05-21,inscription,FIC1,CA
030372HUET,2025-04-19,,surveillance,FIC2,SOF
210865BLANC,2025-04-24,,surveillance,FIC3,CA
100504GOMEZ,2025-04-22,,surveillance,FIC4,LCL
210484COUSI,2025-04-16,,surveillance,FIC4,SOF
190586ALLAI,2025-04-20,,surveillance,FIC3,CA
160882GUYOT,2025-04-27,,surveillance,FIC2,CA
110603BERTR,2025-04-20,,surveillance,FIC2,CA
040105LE GA,2025-04-15,,surveillance,FIC2,SOF
040105LE GA,,2025-05-18,inscription,FIC1,CA
091178ROY,2025-04-26,,surveillance,FIC1,LCL
100982COULO,2025-04-13,,surveillance,FIC2,SOF
160799AUBRY,2025-04-16,,surveillance,FIC3,SOF
160799AUBRY,,2025-05-18,inscription,FIC2,LCL
031098JOUBE,2025-04-17,,surveillance,FIC4,SOF
221191PAYET,2025-04-17,,surveillance,FIC3,CA
221191PAYET,,2025-05-22,inscription,FIC2,LCL
160773GONCA,2025-04-19,,surveillance,FIC2,CA
110493BLANC,2025-04-21,,surveillance,FIC3,CA
110493BLANC,,2025-05-23,inscription,FIC2,CA
280992DELAT,2025-04-27,,surveillance,FIC1,CA
050687PEREI,2025-04-23,,surveillance,FIC3,CA
050687PEREI,,2025-05-25,inscription,FIC1,SOF
071203PERRI,2025-04-25,,surveillance,FIC4,SOF
141172LOUIS,2025-04-19,,surveillance,FIC1,SOF
291066AUGER,2025-04-14,,surveillance,FIC1,CA
291066AUGER,,2025-05-17,inscription,FIC1,CA
290196RENAU,2025-04-16,,surveillance,FIC1,LCL
290196RENAU,,2025-05-20,inscription,FIC1,CA
050585RODRI,2025-04-22,,surveillance,FIC3,LCL
110888MACE,2025-04-17,,surveillance,FIC2,SOF
140395HEBER,2025-04-24,,surveillance,FIC2,SOF
140395HEBER,,2025-05-30,inscription,FIC3,LCL
301102THOMA,2025-04-16,,surveillance,FIC3,LCL
230297HENRY,2025-04-21,,surveillance,FIC2,CA
230297HENRY,,2025-05-27,inscription,FIC2,SOF
310792LAMBE,2025-04-25,,surveillance,FIC4,LCL
310792LAMBE,,2025-05-29,inscription,FIC1,CA
311288MARCH,2025-04-15,,surveillance,FIC1,SOF
311288MARCH,,2025-05-18,inscription,FIC1,SOF
170497GROS,2025-04-21,,surveillance,FIC2,LCL
170497GROS,,2025-05-25,inscription,FIC1,CA
110987COURT,2025-04-26,,surveillance,FIC1,LCL
160274FISCH,2025-04-17,,surveillance,FIC2,LCL
180671LEFÈV,2025-04-24,,surveillance,FIC1,CA
111286GOMES,2025-04-24,,surveillance,FIC2,LCL
111286GOMES,,2025-05-25,inscription,FIC1,LCL
120898FISCH,2025-04-14,,surveillance,FIC2,CA
090986RIVIÈ,2025-04-21,,surveillance,FIC4,LCL
121091ADAM,2025-04-18,,surveillance,FIC2,SOF
121091ADAM,,2025-05-24,inscription,FIC2,CA
